Month;Airline;Departing Airport;Arriving Airport;Monthly Arrival Delay(Mode)
7;DL;JFK;BOS;-15.666666666666666
7;DL;JFK;BTV;-17.0
7;DL;JFK;BUF;171.0
7;DL;JFK;BWI;176.0
7;DL;JFK;CLE;-5.0
7;DL;JFK;CMH;-2.0
7;DL;JFK;DCA;3.0
7;DL;JFK;FLL;0.0
7;DL;JFK;IAD;-20.5
7;DL;JFK;JAX;-33.0
7;DL;JFK;LAX;-37.0
7;DL;JFK;MCO;7.75
7;DL;JFK;MIA;-0.6666666666666666
7;DL;JFK;MSP;114.0
7;DL;JFK;MSY;-18.0
7;DL;JFK;ORD;3.5
7;DL;JFK;ORF;210.0
7;DL;JFK;PBI;-25.0
7;DL;JFK;PHX;-17.5
7;DL;JFK;PIT;-18.0
7;DL;JFK;PWM;-4.0
7;DL;JFK;RIC;68.33333333333333
7;DL;JFK;SAN;-40.0
7;DL;JFK;SAV;-20.0
7;DL;JFK;SEA;-8.5
7;DL;JFK;SFO;39.0
7;DL;JFK;SJC;-1.0
7;DL;JFK;SJU;-10.0
7;DL;JFK;SLC;-10.5
7;DL;JFK;SYR;-28.0
7;DL;JFK;TPA;18.5
7;DL;JNU;SEA;-18.0
7;DL;LAN;DTW;-16.0
7;DL;LAN;MSP;8.0
7;DL;LAS;CVG;-9.0
7;DL;LAS;DTW;-12.0
7;DL;LAS;JFK;-9.75
7;DL;LAS;LAX;-11.0
7;DL;LAS;MSP;38.0
7;DL;LAS;SEA;1.0
7;DL;LAS;SJC;-6.0
7;DL;LAS;SLC;74.0
7;DL;LAS;SNA;-13.0
7;DL;LAX;ABQ;0.0
7;DL;LAX;ATL;12.75
7;DL;LAX;AUS;-5.5
7;DL;LAX;BOI;-17.0
7;DL;LAX;CVG;1.0
7;DL;LAX;DTW;-5.25
7;DL;LAX;GEG;-3.0
7;DL;LAX;HNL;-31.0
7;DL;LAX;IND;10.0
7;DL;LAX;JAC;42.0
7;DL;LAX;JFK;-16.5
7;DL;LAX;KOA;-11.0
7;DL;LAX;LAS;-9.5
7;DL;LAX;MCI;-23.0
7;DL;LAX;MCO;-7.5
7;DL;LAX;MSP;-22.0
7;DL;LAX;OGG;4.0
7;DL;LAX;PDX;-10.0
7;DL;LAX;PHX;19.0
7;DL;LAX;RDU;-12.0
7;DL;LAX;SAN;-6.666666666666667
7;DL;LAX;SAT;-14.0
7;DL;LAX;SEA;-14.0
7;DL;LAX;SFO;-8.5
7;DL;LAX;SJC;29.0
7;DL;LAX;SLC;-17.0
7;DL;LAX;SMF;21.5
7;DL;LAX;TPA;0.0
7;DL;LAX;TUS;-8.5
7;DL;LEX;ATL;-5.5
7;DL;LEX;MSP;-7.0
7;DL;LGA;ATL;10.0
7;DL;LGA;BGR;-25.0
7;DL;LGA;BHM;-22.0
7;DL;LGA;BNA;-31.0
7;DL;LGA;BOS;44.0
7;DL;LGA;BTV;-26.0
7;DL;LGA;BUF;-28.0
7;DL;LGA;CHO;10.0
7;DL;LGA;CHS;-25.0
7;DL;LGA;CLE;-13.0
7;DL;LGA;CMH;-22.0
7;DL;LGA;CVG;23.0
7;DL;LGA;DCA;-0.2857142857142857
7;DL;LGA;DEN;-26.0
7;DL;LGA;DFW;-22.0
7;DL;LGA;DTW;19.666666666666668
7;DL;LGA;EYW;-11.0
7;DL;LGA;FLL;17.0
7;DL;LGA;GSP;53.0
7;DL;LGA;IAH;-23.0
7;DL;LGA;IND;-12.0
7;DL;LGA;JAX;-17.0
7;DL;LGA;MCI;-4.8
7;DL;LGA;MCO;30.0
7;DL;LGA;MEM;-28.0
7;DL;LGA;MIA;-21.0
7;DL;LGA;MKE;2.5
7;DL;LGA;MSN;-6.5
7;DL;LGA;MSP;14.8
7;DL;LGA;MYR;-9.0
7;DL;LGA;OMA;-20.0
7;DL;LGA;ORD;-1.0
7;DL;LGA;ORF;27.666666666666668
7;DL;LGA;PBI;0.0
7;DL;LGA;PIT;-34.0
7;DL;LGA;RDU;-8.5
7;DL;LGA;RIC;150.0
7;DL;LGA;ROC;3.0
7;DL;LGA;RSW;-7.0
7;DL;LGA;SAV;-14.0
7;DL;LGA;SDF;-9.0
7;DL;LGA;STL;-38.0
7;DL;LGA;SYR;-14.5
7;DL;LGA;TPA;-22.0
7;DL;LGA;TYS;-27.0
7;DL;LGB;SLC;-8.0
7;DL;LIH;SEA;-10.0
7;DL;LIT;ATL;-18.0
7;DL;LIT;DTW;-17.0
7;DL;LNK;MSP;3.6666666666666665
7;DL;LSE;MSP;-15.5
7;DL;LWS;SLC;-18.0
7;DL;MBS;DTW;-6.0
7;DL;MCI;ATL;-5.5
7;DL;MCI;BOS;-9.5
7;DL;MCI;DTW;-5.0
7;DL;MCI;LAX;-25.0
7;DL;MCI;LGA;-30.0
7;DL;MCI;MSP;-11.666666666666666
7;DL;MCI;SLC;-6.0
7;DL;MCO;ATL;-13.0
7;DL;MCO;BOS;-3.0
7;DL;MCO;DTW;83.33333333333333
7;DL;MCO;IND;36.0
7;DL;MCO;JFK;5.0
7;DL;MCO;LAX;-22.0
7;DL;MCO;LGA;18.166666666666668
7;DL;MCO;SLC;-18.0
7;DL;MCO;STL;5.0
7;DL;MDT;DTW;24.666666666666668
7;DL;MDW;ATL;-12.0
7;DL;MDW;MSP;-20.5
7;DL;MEM;DTW;-15.75
7;DL;MEM;LAX;10.0
7;DL;MEM;MSP;-14.0
7;DL;MGM;ATL;18.0
7;DL;MHT;ATL;-21.0
7;DL;MHT;DTW;183.5
7;DL;MIA;ATL;-16.833333333333332
7;DL;MIA;JFK;-15.0
7;DL;MIA;LGA;949.0
7;DL;MIA;MCO;116.0
7;DL;MKE;ATL;-14.0
7;DL;MKE;DTW;-15.0
7;DL;MKE;LGA;-24.0
7;DL;MKE;MSP;-1.6666666666666667
7;DL;MLB;ATL;-27.0
7;DL;MLI;ATL;-9.0
7;DL;MLU;ATL;-14.0
7;DL;MOB;ATL;-11.5
7;DL;MSN;ATL;38.0
7;DL;MSN;DTW;-6.0
7;DL;MSN;LGA;-11.0
7;DL;MSN;MSP;-0.8
7;DL;MSO;SLC;-1.5
7;DL;MSP;ABQ;25.0
7;DL;MSP;ABR;5.0
7;DL;MSP;ANC;-16.0
7;DL;MSP;ATL;-21.0
7;DL;MSP;ATW;-12.0
7;DL;MSP;AUS;-21.0
7;DL;MSP;BIL;-2.0
7;DL;MSP;BIS;3.0
7;DL;MSP;BJI;-7.666666666666667
7;DL;MSP;BMI;-19.0
7;DL;MSP;BOS;-3.0
7;DL;MSP;BWI;-10.0
7;DL;MSP;BZN;-8.0
7;DL;MSP;CID;16.333333333333332
7;DL;MSP;CLE;16.0
7;DL;MSP;CLT;191.0
7;DL;MSP;CVG;-25.0
7;DL;MSP;DAY;6.0
7;DL;MSP;DCA;15.5
7;DL;MSP;DEN;4.0
7;DL;MSP;DFW;-11.0
7;DL;MSP;DLH;-7.0
7;DL;MSP;DSM;-5.75
7;DL;MSP;DTW;-8.333333333333334
7;DL;MSP;EWR;30.0
7;DL;MSP;FAR;-15.0
7;DL;MSP;FSD;-7.0
7;DL;MSP;GFK;-1.0
7;DL;MSP;GRR;-2.0
7;DL;MSP;GTF;-3.0
7;DL;MSP;HLN;-14.0
7;DL;MSP;IAD;-10.0
7;DL;MSP;IAH;-16.0
7;DL;MSP;ICT;0.0
7;DL;MSP;INL;-13.0
7;DL;MSP;JFK;-16.0
7;DL;MSP;LAN;-18.0
7;DL;MSP;LAS;-2.5
7;DL;MSP;LGA;-14.0
7;DL;MSP;LNK;-14.0
7;DL;MSP;MCI;-10.0
7;DL;MSP;MCO;-10.0
7;DL;MSP;MDW;-0.5
7;DL;MSP;MEM;771.0
7;DL;MSP;MKE;54.5
7;DL;MSP;MSN;-2.4285714285714284
7;DL;MSP;MSO;-13.5
7;DL;MSP;MSY;-23.0
7;DL;MSP;OMA;-6.0
7;DL;MSP;ORD;27.0
7;DL;MSP;ORF;-8.0
7;DL;MSP;PDX;-5.0
7;DL;MSP;PHL;6.0
7;DL;MSP;PHX;-11.0
7;DL;MSP;PIA;-22.0
7;DL;MSP;PIT;-13.0
7;DL;MSP;RAP;-13.5
7;DL;MSP;RDU;8.5
7;DL;MSP;RIC;1.0
7;DL;MSP;RST;43.5
7;DL;MSP;SAN;2.3333333333333335
7;DL;MSP;SAT;-11.333333333333334
7;DL;MSP;SBN;-26.0
7;DL;MSP;SDF;-22.0
7;DL;MSP;SEA;71.0
7;DL;MSP;SFO;-11.25
7;DL;MSP;SJC;-11.0
7;DL;MSP;SLC;4.0
7;DL;MSP;SMF;-2.0
7;DL;MSP;SNA;-31.0
7;DL;MSP;STL;-5.5
7;DL;MSP;SYR;-11.0
7;DL;MSP;TPA;-18.0
7;DL;MSP;TUL;-19.0
7;DL;MSP;TVC;-19.0
7;DL;MSP;TYS;-29.0
7;DL;MSP;XNA;-20.0
7;DL;MSY;ATL;5.0
7;DL;MSY;DTW;-23.0
7;DL;MSY;LAX;-16.5
7;DL;MSY;MSP;-11.0
7;DL;MSY;SLC;135.0
7;DL;MYR;LGA;-22.0
7;DL;OAJ;ATL;-9.333333333333334
7;DL;OAK;SLC;-13.0
7;DL;OGG;LAX;-12.0
7;DL;OKC;ATL;-20.0
7;DL;OKC;DTW;-10.0
7;DL;OKC;MSP;-19.0
7;DL;OKC;SLC;-10.666666666666666
7;DL;OMA;ATL;-5.666666666666667
7;DL;OMA;MSP;-19.5
7;DL;ONT;SLC;-13.0
7;DL;ORD;ATL;-14.0
7;DL;ORD;JFK;20.0
7;DL;ORD;LGA;217.0
7;DL;ORD;MSP;18.0
7;DL;ORD;RDU;172.0
7;DL;ORD;SLC;56.0
7;DL;ORF;ATL;44.5
7;DL;ORF;DTW;47.0
7;DL;PBI;ATL;12.5
7;DL;PBI;DTW;-15.0
7;DL;PBI;LGA;-13.0
7;DL;PDX;ATL;8.0
7;DL;PDX;DTW;-27.0
7;DL;PDX;LAX;-14.0
7;DL;PDX;MSP;-8.0
7;DL;PDX;SEA;6.0
7;DL;PDX;SLC;0.5
7;DL;PHL;ATL;-14.0
7;DL;PHL;BOS;-11.0
7;DL;PHL;DTW;-17.0
7;DL;PHL;MSP;61.5
7;DL;PHX;ATL;4.25
7;DL;PHX;DTW;-24.0
7;DL;PHX;JFK;423.0
7;DL;PHX;LAX;-7.0
7;DL;PHX;MSP;-15.0
7;DL;PHX;SLC;-10.666666666666666
7;DL;PIH;SLC;12.0
7;DL;PIT;ATL;-4.0
7;DL;PIT;BOS;11.0
7;DL;PIT;DTW;-10.333333333333334
7;DL;PIT;LGA;3.0
7;DL;PIT;MSP;-10.5
7;DL;PLN;DTW;-6.0
7;DL;PNS;ATL;39.0
7;DL;PSC;SLC;-13.0
7;DL;PSP;SLC;-17.0
7;DL;PVD;ATL;-5.25
7;DL;PVD;DTW;-19.0
7;DL;PWM;ATL;-35.0
7;DL;PWM;DTW;-13.0
7;DL;PWM;JFK;-27.0
7;DL;RAP;MSP;-9.5
7;DL;RDM;SEA;-1.0
7;DL;RDU;ATL;0.5
7;DL;RDU;AUS;-26.0
7;DL;RDU;BOS;3.0
7;DL;RDU;CMH;-21.0
7;DL;RDU;DCA;0.0
7;DL;RDU;DTW;-21.0
7;DL;RDU;EWR;-10.5
7;DL;RDU;JFK;-0.25
7;DL;RDU;LGA;-16.0
7;DL;RDU;MIA;-4.0
7;DL;RDU;MSP;54.6
7;DL;RDU;PHL;-34.0
7;DL;RDU;TPA;-29.0
7;DL;RHI;MSP;-12.5
7;DL;RIC;ATL;-14.0
7;DL;RIC;BOS;-6.333333333333333
7;DL;RIC;DTW;-21.0
7;DL;RIC;LGA;74.33333333333333
7;DL;RIC;MSP;186.0
7;DL;RNO;SLC;-7.0
7;DL;ROC;ATL;-5.5
7;DL;ROC;DTW;-14.0
7;DL;ROC;JFK;-8.0
7;DL;ROC;LGA;-8.0
7;DL;RST;MSP;42.0
7;DL;RSW;ATL;-16.0
7;DL;RSW;DTW;-1.0
7;DL;RSW;LGA;-20.0
7;DL;RSW;MSP;-9.0
7;DL;SAN;ATL;-7.0
7;DL;SAN;JFK;0.0
7;DL;SAN;LAS;-7.333333333333333
7;DL;SAN;LAX;6.0
7;DL;SAN;SEA;8.333333333333334
7;DL;SAT;ATL;5.0
7;DL;SAT;LAX;-9.0
7;DL;SAT;MSP;-9.0
7;DL;SAT;SLC;4.5
7;DL;SAV;ATL;-10.0
7;DL;SAV;DTW;-8.0
7;DL;SAV;LGA;-29.0
7;DL;SBN;DTW;-7.0
7;DL;SDF;ATL;132.0
7;DL;SDF;DTW;-12.0
7;DL;SEA;ANC;-6.0
7;DL;SEA;ATL;-9.0
7;DL;SEA;DEN;90.0
7;DL;SEA;DTW;6.0
7;DL;SEA;EUG;40.0
7;DL;SEA;GEG;-4.5
7;DL;SEA;JFK;-9.0
7;DL;SEA;KOA;33.0
7;DL;SEA;KTN;-12.0
7;DL;SEA;LAX;20.0
7;DL;SEA;LIH;-21.0
7;DL;SEA;MFR;4.0
7;DL;SEA;MKE;136.0
7;DL;SEA;MSP;5.0
7;DL;SEA;PDX;20.0
7;DL;SEA;PHX;10.0
7;DL;SEA;PSC;-8.333333333333334
7;DL;SEA;RDU;-24.0
7;DL;SEA;SFO;9.0
7;DL;SEA;SJC;7.25
7;DL;SEA;SLC;-8.6
7;DL;SEA;SMF;-12.0
7;DL;SFO;ATL;-11.0
7;DL;SFO;CVG;-9.0
7;DL;SFO;DTW;5.0
7;DL;SFO;JFK;-3.0
7;DL;SFO;LAX;-16.0
7;DL;SFO;MSP;-29.0
7;DL;SFO;SEA;-28.0
7;DL;SFO;SLC;3.0
7;DL;SHV;ATL;-34.0
7;DL;SIT;SEA;-6.0
7;DL;SJC;ATL;-11.0
7;DL;SJC;LAS;6.5
7;DL;SJC;LAX;-14.333333333333334
7;DL;SJC;MSP;-25.5
7;DL;SJC;SEA;0.0
7;DL;SJC;SLC;-4.0
7;DL;SJU;ATL;-12.0
7;DL;SJU;JFK;-1.0
7;DL;SLC;ABQ;-6.0
7;DL;SLC;ASE;-10.0
7;DL;SLC;ATL;13.0
7;DL;SLC;BIL;-13.0
7;DL;SLC;BNA;-20.0
7;DL;SLC;BOI;-0.25
7;DL;SLC;BTM;-16.0
7;DL;SLC;BUR;-1.0
7;DL;SLC;BWI;-7.0
7;DL;SLC;CLE;24.0
7;DL;SLC;COD;-7.5
7;DL;SLC;COS;48.333333333333336
7;DL;SLC;CPR;-29.0
7;DL;SLC;CVG;-1.0
7;DL;SLC;DCA;-5.0
7;DL;SLC;DEN;-7.166666666666667
7;DL;SLC;DSM;-7.0
7;DL;SLC;DTW;2.0
7;DL;SLC;EWR;-13.0
7;DL;SLC;FCA;-2.0
7;DL;SLC;GEG;-5.0
7;DL;SLC;GJT;-11.0
7;DL;SLC;GTF;37.5
7;DL;SLC;HLN;-32.0
7;DL;SLC;IAD;-6.0
7;DL;SLC;IDA;-6.333333333333333
7;DL;SLC;LAX;-12.0
7;DL;SLC;LGB;-19.0
7;DL;SLC;MCI;106.0
7;DL;SLC;MFR;-1.0
7;DL;SLC;MSO;-14.0
7;DL;SLC;MSP;73.0
7;DL;SLC;OAK;-13.0
7;DL;SLC;ONT;-11.0
7;DL;SLC;ORD;11.0
7;DL;SLC;PDX;-8.333333333333334
7;DL;SLC;PHL;-8.0
7;DL;SLC;PHX;-18.0
7;DL;SLC;PIH;-21.5
7;DL;SLC;PIT;15.0
7;DL;SLC;PSC;-2.0
7;DL;SLC;PSP;-10.333333333333334
7;DL;SLC;RDU;-8.0
7;DL;SLC;RNO;1.0
7;DL;SLC;SAN;-7.0
7;DL;SLC;SAT;-8.0
7;DL;SLC;SEA;-26.0
7;DL;SLC;SFO;18.0
7;DL;SLC;SMF;56.0
7;DL;SLC;SNA;-21.0
7;DL;SLC;TWF;-20.0
7;DL;SLC;WYS;-11.0
7;DL;SMF;ATL;2.6666666666666665
7;DL;SMF;LAX;98.0
7;DL;SMF;MSP;-8.666666666666666
7;DL;SMF;SLC;-9.0
7;DL;SNA;ATL;-6.0
7;DL;SNA;LAS;-13.0
7;DL;SNA;SEA;104.0
7;DL;SNA;SLC;-4.666666666666667
7;DL;SRQ;ATL;-9.333333333333334
7;DL;SRQ;LGA;81.0
7;DL;STL;ATL;-6.0
7;DL;STL;CVG;88.0
7;DL;STL;LGA;-14.333333333333334
7;DL;STL;MSP;-10.5
7;DL;STT;ATL;-19.0
7;DL;SUN;SLC;-5.0
7;DL;SYR;DTW;-11.0
7;DL;SYR;JFK;-9.0
7;DL;SYR;LGA;-17.0
7;DL;TLH;ATL;-8.0
7;DL;TPA;ATL;-19.333333333333332
7;DL;TPA;BOS;0.0
7;DL;TPA;CVG;-13.0
7;DL;TPA;DTW;-12.0
7;DL;TPA;JFK;-6.0
7;DL;TPA;LGA;-2.0
7;DL;TRI;ATL;46.0
7;DL;TUL;ATL;-6.5
7;DL;TUL;MSP;-19.0
7;DL;TUL;SLC;-4.0
7;DL;TUS;LAX;23.0
7;DL;TUS;SLC;-17.0
7;DL;TVC;DTW;-14.5
7;DL;TVC;MSP;41.0
7;DL;TWF;SLC;-20.0
7;DL;TYS;ATL;-6.0
7;DL;TYS;DTW;-5.0
7;DL;TYS;MSP;11.0
7;DL;VLD;ATL;-6.0
7;F9;ATL;CVG;-9.0
7;F9;ATL;DEN;14.0
7;F9;ATL;ISP;-6.0
7;F9;ATL;LAS;-27.0
7;F9;AUS;CLE;45.0
7;F9;AUS;CVG;35.0
7;F9;AUS;DTW;-14.5
7;F9;AUS;IAD;16.0
7;F9;AUS;MSP;288.0
7;F9;AUS;SEA;158.0
7;F9;AUS;SJC;-2.0
7;F9;BIL;DEN;5.0
7;F9;BIS;DEN;-8.0
7;F9;BMI;MCO;-27.0
7;F9;CHS;CLE;4.0
7;F9;CHS;DEN;30.0
7;F9;CHS;TTN;30.0
7;F9;CID;DEN;14.0
7;F9;CLE;CHS;-15.0
7;F9;CLE;MCO;-21.0
7;F9;CLE;RDU;-3.0
7;F9;CLE;RSW;-4.0
7;F9;CLE;SFO;34.0
7;F9;CLE;TPA;-26.0
7;F9;CLT;DEN;0.0
7;F9;CMH;DEN;-23.0
7;F9;COS;LAS;-9.0
7;F9;COS;SAN;0.0
7;F9;COS;SAT;17.5
7;F9;CVG;JAX;-16.0
7;F9;CVG;LAS;33.0
7;F9;CVG;SJC;-9.0
7;F9;DCA;DEN;-39.0
7;F9;DEN;BDL;13.0
7;F9;DEN;BZN;-24.0
7;F9;DEN;CLT;57.0
7;F9;DEN;DCA;-18.0
7;F9;DEN;IAH;41.5
7;F9;DEN;IND;28.0
7;F9;DEN;JAC;-0.5
7;F9;DEN;JAX;-2.0
7;F9;DEN;LAS;20.0
7;F9;DEN;MCI;4.0
7;F9;DEN;MEM;77.0
7;F9;DEN;MSN;-18.0
7;F9;DEN;MSO;6.0
7;F9;DEN;MSP;-1.0
7;F9;DEN;MSY;-17.0
7;F9;DEN;ONT;148.0
7;F9;DEN;ORD;52.5
7;F9;DEN;PWM;7.0
7;F9;DEN;RDU;5.0
7;F9;DEN;SBA;55.0
7;F9;DEN;SDF;-4.0
7;F9;DEN;SFO;59.0
7;F9;DEN;SNA;91.0
7;F9;DEN;TPA;16.0
7;F9;DEN;XNA;3.0
7;F9;DTW;TTN;-23.0
7;F9;FLL;DEN;29.0
7;F9;GRR;DEN;75.0
7;F9;IAH;DEN;6.5
7;F9;ISP;MYR;-13.0
7;F9;ISP;PBI;17.0
7;F9;ISP;TPA;-17.0
7;F9;JAN;MCO;13.0
7;F9;JAX;DEN;-2.0
7;F9;LAS;BNA;26.0
7;F9;LAS;IAD;170.0
7;F9;LAS;OMA;72.0
7;F9;LAS;RDU;56.0
7;F9;LAS;SJC;-9.0
7;F9;LAS;STL;0.0
7;F9;LAX;DEN;-14.0
7;F9;MCI;DEN;95.0
7;F9;MCO;ALB;66.0
7;F9;MCO;CLT;22.0
7;F9;MCO;MSY;-9.0
7;F9;MCO;SAT;3.5
7;F9;MCO;STL;-16.0
7;F9;MCO;TUL;-25.0
7;F9;MEM;LAS;-9.0
7;F9;MKE;DEN;-18.0
7;F9;MKE;MCO;89.0
7;F9;MSN;DEN;10.0
7;F9;MSP;AUS;-33.0
7;F9;MSP;CLE;-37.0
7;F9;MSP;DEN;87.0
7;F9;OMA;DEN;-26.0
7;F9;OMA;PHL;78.0
7;F9;ONT;DEN;35.0
7;F9;ORD;HRL;-18.0
7;F9;ORD;LAS;167.0
7;F9;ORD;MCO;-14.0
7;F9;ORD;PHX;-20.0
7;F9;ORD;TPA;-28.0
7;F9;ORD;TTN;-5.0
7;F9;PHL;AUS;50.0
7;F9;PHL;IAH;-9.0
7;F9;PHL;MCO;88.5
7;F9;PHL;MIA;89.0
7;F9;PHL;OMA;-31.0
7;F9;PHL;RSW;21.0
7;F9;PHX;COS;-19.0
7;F9;PHX;DEN;25.0
7;F9;RDU;AUS;81.0
7;F9;RDU;CVG;-19.0
7;F9;RDU;DEN;6.0
7;F9;RSW;CLE;2.0
7;F9;SAN;DEN;52.0
7;F9;SAN;MCO;45.0
7;F9;SAN;OKC;6.0
7;F9;SAT;DEN;-15.666666666666666
7;F9;SFO;DEN;20.5
7;F9;SJU;ATL;-15.0
7;F9;SJU;PHL;57.0
7;F9;SJU;RDU;39.0
7;F9;STL;LAS;-16.0
7;F9;TPA;CLE;-12.0
7;F9;TPA;DEN;-1.0
7;F9;TPA;ORD;153.0
7;F9;TTN;ATL;-25.0
7;F9;TTN;CLT;-25.0
7;F9;TTN;ORD;122.0
7;F9;TTN;PBI;11.0
7;F9;TTN;RDU;1.0
7;F9;TUL;DEN;8.0
7;G4;ABQ;LAS;28.0
7;G4;ALB;MYR;1.0
7;G4;ATW;AZA;-7.0
7;G4;AUS;ABQ;65.0
7;G4;AZA;BZN;24.0
7;G4;AZA;IDA;32.0
7;G4;AZA;OMA;-8.0
7;G4;AZA;SBN;0.0
7;G4;BGR;SFB;50.0
7;G4;BIL;AZA;10.0
7;G4;BLI;LAS;15.0
7;G4;BLV;PGD;98.0
7;G4;BNA;ABE;-13.0
7;G4;BNA;MYR;78.0
7;G4;BNA;PIE;-6.0
7;G4;BNA;RIC;134.0
7;G4;CHA;PIE;-13.0
7;G4;CHA;SFB;743.0
7;G4;CID;AZA;-11.0
7;G4;CID;LAS;-16.0
7;G4;CLE;AUS;-19.0
7;G4;CLE;BNA;-2.5
7;G4;CVG;LAS;74.0
7;G4;CVG;LAX;-30.0
7;G4;CVG;MSY;-5.0
7;G4;CVG;PGD;-14.0
7;G4;CVG;SAV;-14.0
7;G4;DEN;CVG;50.0
7;G4;DSM;SFB;38.0
7;G4;FLL;BLV;-1.0
7;G4;FSD;AZA;3.0
7;G4;FWA;MYR;0.0
7;G4;GRR;BNA;-21.0
7;G4;GRR;PIE;-21.0
7;G4;GSP;FLL;164.0
7;G4;HTS;MYR;-6.5
7;G4;IND;MYR;-23.0
7;G4;IND;PIE;-14.0
7;G4;JAX;LCK;-2.0
7;G4;LAS;BIS;-10.0
7;G4;LAS;FAR;-3.0
7;G4;LAS;FSD;-12.0
7;G4;LAS;LAX;-12.0
7;G4;LAS;MEM;13.0
7;G4;LAS;MFE;-15.0
7;G4;LAS;MLI;54.0
7;G4;LAS;OAK;1.5
7;G4;LAS;PIA;-16.0
7;G4;LAS;SAT;0.0
7;G4;LAX;OKC;-23.0
7;G4;LAX;PVU;8.0
7;G4;LCK;AUS;4.0
7;G4;LCK;JAX;15.0
7;G4;LCK;MYR;15.0
7;G4;LEX;PGD;26.0
7;G4;MDT;MYR;-18.0
7;G4;MDT;PIE;-8.0
7;G4;MEM;AUS;-5.0
7;G4;MEM;LAS;5.0
7;G4;MEM;VPS;38.0
7;G4;MFE;LAS;6.0
7;G4;MFR;AZA;-13.0
7;G4;MSO;OAK;-2.0
7;G4;MSY;RDU;-17.0
7;G4;MYR;CKB;-4.0
7;G4;MYR;LCK;-6.0
7;G4;MYR;LEX;-3.0
7;G4;OKC;SFB;7.0
7;G4;OMA;LAS;-17.0
7;G4;ORF;FLL;26.0
7;G4;PGD;AVL;99.0
7;G4;PGD;DAY;-13.0
7;G4;PGD;GRR;26.0
7;G4;PGD;PIA;449.0
7;G4;PGD;PIT;-5.0
7;G4;PGD;PSM;12.0
7;G4;PGD;PVD;1.0
7;G4;PGD;SPI;23.0
7;G4;PGD;TOL;-12.0
7;G4;PGD;TYS;41.0
7;G4;PIA;LAS;-5.0
7;G4;PIA;PGD;21.0
7;G4;PIE;ABE;-3.0
7;G4;PIE;FWA;-9.0
7;G4;PIE;GRR;-12.0
7;G4;PIE;GSO;95.0
7;G4;PIE;GSP;7.0
7;G4;PIE;LCK;-2.0
7;G4;PIE;OMA;-19.0
7;G4;PIE;RFD;75.0
7;G4;PIE;SGF;59.0
7;G4;PIT;JAX;-4.0
7;G4;PIT;PGD;0.0
7;G4;PIT;SAV;0.0
7;G4;PSC;AZA;15.0
7;G4;PVU;AZA;-30.0
7;G4;RDU;PIE;230.0
7;G4;ROA;PIE;-24.0
7;G4;SAV;CLE;1.0
7;G4;SAV;GRR;-4.0
7;G4;SBN;AZA;16.0
7;G4;SBN;SFB;2.0
7;G4;SCK;LAS;-11.0
7;G4;SDF;PGD;512.0
7;G4;SDF;PIE;11.0
7;G4;SDF;VPS;-7.0
7;G4;SFB;ABE;-15.0
7;G4;SFB;BGR;-18.0
7;G4;SFB;BLV;49.0
7;G4;SFB;CID;-27.0
7;G4;SFB;CLE;11.0
7;G4;SFB;CVG;59.0
7;G4;SFB;ELP;-10.0
7;G4;SFB;FNT;16.0
7;G4;SFB;HTS;40.0
7;G4;SFB;IND;-4.0
7;G4;SFB;LCK;11.0
7;G4;SFB;MEM;8.0
7;G4;SFB;OKC;-7.0
7;G4;SFB;ORF;-7.0
7;G4;SFB;ROC;-18.0
7;G4;SFB;SGF;33.0
7;G4;SGF;VPS;91.0
7;G4;SHV;LAS;-5.0
7;G4;SMX;LAS;-1.0
7;G4;SRQ;PIT;-14.0
7;G4;TUL;LAS;1.0
7;G4;TUL;VPS;7.0
7;G4;TYS;PGD;5.0
7;G4;TYS;SFB;-4.0
7;G4;TYS;VPS;-17.0
7;G4;VPS;CLE;-15.0
7;G4;VPS;TYS;188.0
7;HA;BOS;HNL;15.0
7;HA;HNL;ITO;-3.8333333333333335
7;HA;HNL;JFK;63.5
7;HA;HNL;JHM;34.0
7;HA;HNL;KOA;-8.0
7;HA;HNL;LAX;16.666666666666668
7;HA;HNL;LIH;-10.0
7;HA;HNL;MKK;1.0
7;HA;HNL;OGG;-7.0
7;HA;HNL;SAN;2.0
7;HA;HNL;SMF;0.0
7;HA;ITO;HNL;-1.5714285714285714
7;HA;KOA;HNL;-5.666666666666667
7;HA;KOA;LAX;8.5
7;HA;KOA;LIH;-6.0
7;HA;KOA;OGG;-7.5
7;HA;LAX;HNL;7.0
7;HA;LAX;OGG;6.0
7;HA;LIH;HNL;3.6666666666666665
7;HA;LIH;OGG;-3.5
7;HA;LNY;HNL;13.666666666666666
7;HA;MKK;HNL;8.0
7;HA;OAK;HNL;-16.0
7;HA;OGG;HNL;13.0
7;HA;OGG;ITO;2.0
7;HA;OGG;LIH;-4.0
7;HA;SEA;OGG;29.0
7;HA;SFO;HNL;-11.0
7;NK;ACY;RSW;-14.0
7;NK;ATL;ACY;315.0
7;NK;ATL;AUS;-20.0
7;NK;ATL;BWI;-13.0
7;NK;ATL;CLE;-6.0
7;NK;ATL;DFW;1.0
7;NK;ATL;DTW;-8.0
7;NK;ATL;EWR;19.0
7;NK;ATL;FLL;34.0
7;NK;ATL;IAH;13.0
7;NK;ATL;MSP;-16.0
7;NK;AUS;ORD;-26.0
7;NK;BOS;BWI;18.0
